[06Dec2024 22:32:37.062] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[06Dec2024 22:32:37.068] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 21.0.4 by Microsoft; OS Linux arch amd64 version 6.5.0-1025-azure
[06Dec2024 22:32:38.521] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[06Dec2024 22:32:38.593] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/Server-Mc/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[06Dec2024 22:32:39.183] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Server-Mc/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.20.1-47.3.7/fmlcore-1.20.1-47.3.7.jar is missing mods.toml file
[06Dec2024 22:32:39.187] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Server-Mc/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.20.1-47.3.7/javafmllanguage-1.20.1-47.3.7.jar is missing mods.toml file
[06Dec2024 22:32:39.189] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Server-Mc/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.20.1-47.3.7/lowcodelanguage-1.20.1-47.3.7.jar is missing mods.toml file
[06Dec2024 22:32:39.190] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Server-Mc/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.20.1-47.3.7/mclanguage-1.20.1-47.3.7.jar is missing mods.toml file
[06Dec2024 22:32:39.419] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 5 dependencies adding them to mods collection
[06Dec2024 22:32:42.819] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[06Dec2024 22:32:42.999] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments []
[06Dec2024 22:32:43.377] [main/WARN] [mixin/]: Reference map 'simplyswords-forge-refmap.json' for simplyswords.mixins.json could not be read. If this is a development environment you can ignore this message
[06Dec2024 22:32:43.378] [main/WARN] [mixin/]: Reference map 'justhammers-common-refmap.json' for justhammers-common.mixins.json could not be read. If this is a development environment you can ignore this message
[06Dec2024 22:32:45.603] [main/INFO] [MixinExtras|Service/]: Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.3.5).
[06Dec2024 22:32:56.689] [main/WARN] [mixin/]: Mixin alexscaves.mixins.json:SwampHutPieceMixin has multiple constructors, (Lnet/minecraft/world/level/levelgen/structure/pieces/StructurePieceType;IIIIIILnet/minecraft/core/Direction;)V was selected

[06Dec2024 22:32:57.486] [modloading-worker-0/INFO] [com.jtorleonstudios.libraryferret.LibraryFerret/]: Initialize mod Library Ferret
[06Dec2024 22:32:57.514] [modloading-worker-0/INFO] [com.jtorleonstudios.libraryferret.LibraryFerret/]: Initialized mod Library Ferret
[06Dec2024 22:32:58.061] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id architectury:sync_ids
[06Dec2024 22:32:58.069] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/42a7ad70b1cc371599a0eff744096b8a
[06Dec2024 22:32:58.088] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/74a5e841822a3a87854ae896a33430d6
[06Dec2024 22:32:58.100] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/eb3d1e2748533430848cadf0f37c7e9c
[06Dec2024 22:32:58.104] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/91c8520f19f93b3e8b6a727568e194ab
[06Dec2024 22:32:58.116] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/8c2784d778293fd482ed84b8aa5fedb9
[06Dec2024 22:32:58.124] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/ea038224ea783d40b2863f52239e2604
[06Dec2024 22:32:58.132] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/97ad64b7ecaf33209991c4f031501a58
[06Dec2024 22:32:58.395] [modloading-worker-0/INFO] [Dungeon Crawl/]: Here we go! Launching Dungeon Crawl 2.3.14...
[06Dec2024 22:33:00.628] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id magistuarmory:packet_long_reach_attack
[06Dec2024 22:33:00.630] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id magistuarmory:packet_lance_collision
[06Dec2024 22:33:00.865] [modloading-worker-0/INFO] [MonoLib/]: Hello Forge world!
[06Dec2024 22:33:00.871] [modloading-worker-0/INFO] [MonoLib/]: Hello from Common init on Forge! we are currently in a production environment!
[06Dec2024 22:33:00.872] [modloading-worker-0/INFO] [MonoLib/]: The ID for diamonds is minecraft:diamond
[06Dec2024 22:33:00.873] [modloading-worker-0/INFO] [MonoLib/]: Hello to monolib
[06Dec2024 22:33:01.185] [modloading-worker-0/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 47.3.7, for MC 1.20.1 with MCP 20230612.114412
[06Dec2024 22:33:13.788] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:cave_painting_subterranodon Expected: 2228 Got: 3471
[06Dec2024 22:33:13.788] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:cave_painting_subterranodon_ride Expected: 2229 Got: 3472
[06Dec2024 22:33:13.788] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:cave_painting_tremorsaurus Expected: 2230 Got: 3473
[06Dec2024 22:33:13.789] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:cave_painting_tremorsaurus_friend Expected: 2231 Got: 3474
[06Dec2024 22:33:13.789] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:cave_painting_mystery_1 Expected: 2232 Got: 3475
[06Dec2024 22:33:13.790] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:cave_painting_mystery_2 Expected: 2233 Got: 3476
[06Dec2024 22:33:13.790] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:cave_painting_mystery_3 Expected: 2234 Got: 3477
[06Dec2024 22:33:13.791] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:cave_painting_mystery_4 Expected: 2235 Got: 3478
[06Dec2024 22:33:13.791] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:cave_painting_mystery_5 Expected: 2236 Got: 3479
[06Dec2024 22:33:13.792] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:cave_painting_mystery_6 Expected: 2237 Got: 3480
[06Dec2024 22:33:13.792] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:cave_painting_mystery_7 Expected: 2238 Got: 3481
[06Dec2024 22:33:13.792] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:cave_painting_mystery_8 Expected: 2239 Got: 3482
[06Dec2024 22:33:13.794] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:cave_painting_mystery_9 Expected: 2240 Got: 3483
[06Dec2024 22:33:13.794] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:amber Expected: 2241 Got: 3484
[06Dec2024 22:33:13.794] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:ambersol Expected: 2242 Got: 3485
[06Dec2024 22:33:13.795] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:amber_monolith Expected: 2243 Got: 3486
[06Dec2024 22:33:13.795] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:subterranodon_egg Expected: 2244 Got: 3487
[06Dec2024 22:33:13.796] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:vallumraptor_egg Expected: 2245 Got: 3488
[06Dec2024 22:33:13.796] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:grottoceratops_egg Expected: 2246 Got: 3489
[06Dec2024 22:33:13.797] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:tremorsaurus_egg Expected: 2247 Got: 3490
[06Dec2024 22:33:13.797] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:relicheirus_egg Expected: 2248 Got: 3491
[06Dec2024 22:33:13.797] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:atlatitan_egg Expected: 2249 Got: 3492
[06Dec2024 22:33:13.798] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:dinosaur_chop Expected: 2250 Got: 3493
[06Dec2024 22:33:13.798] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:cooked_dinosaur_chop Expected: 2251 Got: 3494
[06Dec2024 22:33:13.799] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:carmine_froglight Expected: 2252 Got: 3495
[06Dec2024 22:33:13.799] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:pewen_log Expected: 2253 Got: 3496
[06Dec2024 22:33:13.799] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:pewen_wood Expected: 2254 Got: 3497
[06Dec2024 22:33:13.800] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:stripped_pewen_log Expected: 2255 Got: 3498
[06Dec2024 22:33:13.800] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:stripped_pewen_wood Expected: 2256 Got: 3499
[06Dec2024 22:33:13.801] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:pewen_planks Expected: 2257 Got: 3500
[06Dec2024 22:33:13.804] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:pewen_stairs Expected: 2258 Got: 3501
[06Dec2024 22:33:13.804] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:pewen_slab Expected: 2259 Got: 3502
[06Dec2024 22:33:13.805] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:pewen_fence Expected: 2260 Got: 3503
[06Dec2024 22:33:13.805] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:pewen_pressure_plate Expected: 2261 Got: 3504
[06Dec2024 22:33:13.806] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:pewen_trapdoor Expected: 2262 Got: 3505
[06Dec2024 22:33:13.807] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:pewen_button Expected: 2263 Got: 3506
[06Dec2024 22:33:13.807] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:pewen_fence_gate Expected: 2264 Got: 3507
[06Dec2024 22:33:13.808] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:pewen_branch Expected: 2265 Got: 3508
[06Dec2024 22:33:13.809] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:pewen_pines Expected: 2266 Got: 3509
[06Dec2024 22:33:13.809] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:pewen_sapling Expected: 2267 Got: 3510
[06Dec2024 22:33:13.810] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:fiddlehead Expected: 2268 Got: 3511
[06Dec2024 22:33:13.811] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:curly_fern Expected: 2269 Got: 3512
[06Dec2024 22:33:13.811] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:flytrap Expected: 2270 Got: 3513
[06Dec2024 22:33:13.812] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:cycad Expected: 2271 Got: 3514
[06Dec2024 22:33:13.813] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:archaic_vine Expected: 2272 Got: 3515
[06Dec2024 22:33:13.813] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:ancient_leaves Expected: 2273 Got: 3516
[06Dec2024 22:33:13.814] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:ancient_sapling Expected: 2274 Got: 3517
[06Dec2024 22:33:13.814] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:tree_star Expected: 2275 Got: 3518
[06Dec2024 22:33:13.815] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:fern_thatch Expected: 2276 Got: 3519
[06Dec2024 22:33:13.815] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:primal_magma Expected: 2277 Got: 3520
[06Dec2024 22:33:13.816] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:flood_basalt Expected: 2278 Got: 3521
[06Dec2024 22:33:13.816] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:volcanic_core Expected: 2279 Got: 3522
[06Dec2024 22:33:13.816] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:radrock Expected: 2280 Got: 3523
[06Dec2024 22:33:13.817] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:radrock_stairs Expected: 2281 Got: 3524
[06Dec2024 22:33:13.817] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:radrock_slab Expected: 2282 Got: 3525
[06Dec2024 22:33:13.818] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:radrock_wall Expected: 2283 Got: 3526
[06Dec2024 22:33:13.818] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:radrock_bricks Expected: 2284 Got: 3527
[06Dec2024 22:33:13.818] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:radrock_brick_stairs Expected: 2285 Got: 3528
[06Dec2024 22:33:13.819] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:radrock_brick_slab Expected: 2286 Got: 3529
[06Dec2024 22:33:13.819] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:radrock_brick_wall Expected: 2287 Got: 3530
[06Dec2024 22:33:13.820] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:radrock_chiseled Expected: 2288 Got: 3531
[06Dec2024 22:33:13.820] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:radrock_uranium_ore Expected: 2289 Got: 3532
[06Dec2024 22:33:13.820] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:acidic_radrock Expected: 2290 Got: 3533
[06Dec2024 22:33:13.821] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:geothermal_vent Expected: 2291 Got: 3534
[06Dec2024 22:33:13.822] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:geothermal_vent_medium Expected: 2292 Got: 3535
[06Dec2024 22:33:13.822] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:geothermal_vent_thin Expected: 2293 Got: 3536
[06Dec2024 22:33:13.823] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:underweed Expected: 2294 Got: 3537
[06Dec2024 22:33:13.823] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:metal_barrel Expected: 2295 Got: 3538
[06Dec2024 22:33:13.824] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:waste_drum Expected: 2296 Got: 3539
[06Dec2024 22:33:13.824] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:rusty_scrap_metal Expected: 2297 Got: 3540
[06Dec2024 22:33:13.825] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:rusty_scrap_metal_plate Expected: 2298 Got: 3541
[06Dec2024 22:33:13.826] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:rusty_barrel Expected: 2299 Got: 3542
[06Dec2024 22:33:13.826] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:rusty_rebar Expected: 2300 Got: 3543
[06Dec2024 22:33:13.827] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:rusty_scaffolding Expected: 2301 Got: 3544
[06Dec2024 22:33:13.828] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:uranium_rod Expected: 2302 Got: 3545
[06Dec2024 22:33:13.828] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:block_of_uranium Expected: 2303 Got: 3546
[06Dec2024 22:33:13.828] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:nuclear_bomb Expected: 2304 Got: 3547
[06Dec2024 22:33:13.829] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:unrefined_waste Expected: 2305 Got: 3548
[06Dec2024 22:33:13.829] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:nuclear_furnace_component Expected: 2306 Got: 3549
[06Dec2024 22:33:13.830] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:sulfur Expected: 2307 Got: 3550
[06Dec2024 22:33:13.830] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:sulfur_bud_small Expected: 2308 Got: 3551
[06Dec2024 22:33:13.830] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:sulfur_bud_medium Expected: 2309 Got: 3552
[06Dec2024 22:33:13.831] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:sulfur_bud_large Expected: 2310 Got: 3553
[06Dec2024 22:33:13.831] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:sulfur_cluster Expected: 2311 Got: 3554
[06Dec2024 22:33:13.832] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:cinder_block Expected: 2312 Got: 3555
[06Dec2024 22:33:13.832] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:cinder_block_stairs Expected: 2313 Got: 3556
[06Dec2024 22:33:13.832] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:cinder_block_slab Expected: 2314 Got: 3557
[06Dec2024 22:33:13.833] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:cinder_block_wall Expected: 2315 Got: 3558
[06Dec2024 22:33:13.833] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:hazmat_block Expected: 2316 Got: 3559
[06Dec2024 22:33:13.834] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:hazmat_warning_block Expected: 2317 Got: 3560
[06Dec2024 22:33:13.834] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:hazmat_skull_block Expected: 2318 Got: 3561
[06Dec2024 22:33:13.834] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:siren_light Expected: 2319 Got: 3562
[06Dec2024 22:33:13.835] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:nuclear_siren Expected: 2320 Got: 3563
[06Dec2024 22:33:13.836] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:radon_lamp_white Expected: 2321 Got: 3564
[06Dec2024 22:33:13.836] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:radon_lamp_orange Expected: 2322 Got: 3565
[06Dec2024 22:33:13.836] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:radon_lamp_magenta Expected: 2323 Got: 3566
[06Dec2024 22:33:13.837] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:radon_lamp_light_blue Expected: 2324 Got: 3567
[06Dec2024 22:33:13.837] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:radon_lamp_yellow Expected: 2325 Got: 3568
[06Dec2024 22:33:13.837] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:radon_lamp_lime Expected: 2326 Got: 3569
[06Dec2024 22:33:13.838] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: alexscaves:radon_lamp_pink Expected: 2327 Got: 3570
